Tc Initial, Run #1
Time ( s )	Y (  )
173,450	22,469
173,550	22,469
173,650	22,469
173,750	22,469
173,850	22,469
173,950	22,469
174,050	22,469
174,150	22,469
174,250	22,469
174,350	22,469
174,450	22,469
174,550	22,469
174,650	22,469
174,750	22,469
174,850	22,469
174,950	22,469
175,050	22,469
175,150	22,469
175,250	22,469
175,350	22,469
175,450	22,469
175,550	22,469
175,650	22,469
175,750	22,469
175,850	22,469
175,950	22,469
176,050	22,469
176,150	22,469
176,250	22,469
176,350	22,469
176,450	22,469
176,550	22,469
176,650	22,469
176,750	22,469
176,850	22,469
176,950	22,469
177,050	22,469
177,150	22,469
177,250	22,469
177,350	22,469
177,450	22,469
177,550	22,469
177,650	22,469
177,750	22,469
177,850	22,469
177,950	22,469
178,050	22,469
178,150	22,469
178,250	22,469
178,350	22,469
178,450	22,469
178,550	22,469
178,650	22,469
178,750	22,469
178,850	22,469
178,950	22,469
179,050	22,469
179,150	22,469
179,250	22,469
179,350	22,469
179,450	22,469
179,550	22,469
179,650	22,469
179,750	22,469
179,850	22,469
179,950	22,469
180,050	22,469
180,150	22,469
180,250	22,469
180,350	22,469
180,450	22,469
180,550	22,469
180,650	22,469
180,750	22,469
180,850	22,469
180,950	22,469
181,050	22,469
181,150	22,469
181,250	22,469
181,350	22,469
181,450	22,469
181,550	22,469
181,650	22,469
181,750	22,469
181,850	22,469
181,950	22,469
182,050	22,469
182,150	22,469
182,250	22,469
182,350	22,469
182,450	22,469
182,550	22,469
182,650	22,469
182,750	22,469
182,850	22,469
182,950	22,469
183,050	22,469
183,150	22,469
183,250	22,469
183,350	22,469
183,450	22,469
183,550	22,469
183,650	22,469
183,750	22,469
183,850	22,469
183,950	22,469
184,050	22,469
184,150	22,469
184,250	22,469
184,350	22,469
184,450	22,469
184,550	22,469
184,650	22,469
184,750	22,469
184,850	22,469
184,950	22,469
185,050	22,469
185,150	22,469
185,250	22,469
185,350	22,469
185,450	22,469
185,550	22,469
185,650	22,469
185,750	22,469
185,850	22,469
185,950	22,469
186,050	22,469
186,150	22,469
186,250	22,469
186,350	22,469
186,450	22,469
186,550	22,469
186,650	22,469
186,750	22,469
186,850	22,469
186,950	22,469
187,050	22,469
187,150	22,469
187,250	22,469
187,350	22,469
187,450	22,469
187,550	22,469
187,650	22,469
187,750	22,469
187,850	22,469
187,950	22,469
188,050	22,469
188,150	22,469
188,250	22,469
188,350	22,469
188,450	22,469
188,550	22,469
188,650	22,469
188,750	22,469
188,850	22,469
188,950	22,469
189,050	22,469
189,150	22,469
189,250	22,469
189,350	22,469
189,450	22,469
189,550	22,469
189,650	22,469
189,750	22,469
189,850	22,469
189,950	22,469
190,050	22,469
190,150	22,469
190,250	22,469
190,350	22,469
190,450	22,469
190,550	22,469
190,650	22,469
190,750	22,469
190,850	22,469
190,950	22,469
191,050	22,469
191,150	22,469
191,250	22,469
191,350	22,469
191,450	22,469
191,550	22,469
191,650	22,469
191,750	22,469
191,850	22,469
191,950	22,469
192,050	22,469
192,150	22,469
192,250	22,469
192,350	22,469
192,450	22,469
192,550	22,469
192,650	22,469
192,750	22,469
192,850	22,469
192,950	22,469
193,050	22,469
193,150	22,469
193,250	22,469
193,350	22,469
193,450	22,469
193,550	22,469
193,650	22,469
193,750	22,469
193,850	22,469
193,950	22,469
194,050	22,469
194,150	22,469
194,250	22,469
194,350	22,469
194,450	22,469
194,550	22,469
194,650	22,469
194,750	22,469
194,850	22,469
194,950	22,469
195,050	22,469
195,150	22,469
195,250	22,469
195,350	22,469
195,450	22,469
195,550	22,469
195,650	22,469
195,750	22,469
195,850	22,469
195,950	22,469
196,050	22,469
196,150	22,469
196,250	22,469
196,350	22,469
196,450	22,469
196,550	22,469
196,650	22,469
196,750	22,469
196,850	22,469
196,950	22,469
197,050	22,469
197,150	22,469
197,250	22,469
197,350	22,469
197,450	22,469
197,550	22,469
197,650	22,469
197,750	22,469
197,850	22,469
197,950	22,469
198,050	22,469
198,150	22,469
198,250	22,469
198,350	22,469
198,450	22,469
198,550	22,469
198,650	22,469
198,750	22,469
198,850	22,469
198,950	22,469
199,050	22,469
199,150	22,469
199,250	22,469
199,350	22,469
199,450	22,469
199,550	22,469
199,650	22,469
199,750	22,469
199,850	22,469
199,950	22,469
200,050	22,469
200,150	22,469
200,250	22,469
200,350	22,469
200,450	22,469
200,550	22,469
200,650	22,469
200,750	22,469
200,850	22,469
200,950	22,469
201,050	22,469
201,150	22,469
201,250	22,469
201,350	22,469
201,450	22,469
201,550	22,469
201,650	22,469
201,750	22,469
201,850	22,469
201,950	22,469
202,050	22,469
202,150	22,469
202,250	22,469
202,350	22,469
202,450	22,469
202,550	22,469
202,650	22,469
202,750	22,469
202,850	22,469
202,950	22,469
203,050	22,469
203,150	22,469
203,250	22,469
203,350	22,469
203,450	22,469
203,550	22,469
203,650	22,469
203,750	22,469
203,850	22,469
203,950	22,469
204,050	22,469
204,150	22,469
204,250	22,469
204,350	22,469
204,450	22,469
204,550	22,469
204,650	22,469
204,750	22,469
204,850	22,469
204,950	22,469
205,050	22,469
205,150	22,469
205,250	22,469
205,350	22,469
205,450	22,469
205,550	22,469
205,650	22,469
205,750	22,469
205,850	22,469
205,950	22,469
206,050	22,469
206,150	22,469
206,250	22,469
206,350	22,469
206,450	22,469
206,550	22,469
206,650	22,469
206,750	22,469
206,850	22,469
206,950	22,469
207,050	22,469
207,150	22,469
207,250	22,469
207,350	22,469
207,450	22,469
207,550	22,469
207,650	22,469
207,750	22,469
207,850	22,469
207,950	22,469
208,050	22,469
208,150	22,469
208,250	22,469
208,350	22,469
208,450	22,469
208,550	22,469
208,650	22,469
208,750	22,469
208,850	22,469
208,950	22,469
209,050	22,469
209,150	22,469
209,250	22,469
209,350	22,469
209,450	22,469
209,550	22,469
209,650	22,469
209,750	22,469
209,850	22,469
209,950	22,469
210,050	22,469
210,150	22,469
210,250	22,469
210,350	22,469
210,450	22,469
210,550	22,469
210,650	22,469
210,750	22,469
210,850	22,469
210,950	22,469
211,050	22,469
211,150	22,469
211,250	22,469
211,350	22,469
211,450	22,469
211,550	22,469
211,650	22,469
211,750	22,469
211,850	22,469
211,950	22,469
212,050	22,469
212,150	22,469
212,250	22,469
212,350	22,469
212,450	22,469
212,550	22,469
212,650	22,469
212,750	22,469
212,850	22,469
212,950	22,469
213,050	22,469
213,150	22,469
213,250	22,469
213,350	22,469
213,450	22,469
213,550	22,469
213,650	22,469
213,750	22,469
213,850	22,469
213,950	22,469
214,050	22,469
214,150	22,469
214,250	22,469
214,350	22,469
214,450	22,469
214,550	22,469
214,650	22,469
214,750	22,469
214,850	22,469
214,950	22,469
215,050	22,469
215,150	22,469
215,250	22,469
215,350	22,469
215,450	22,469
215,550	22,469
215,650	22,469
215,750	22,469
215,850	22,469
215,950	22,469
216,050	22,469
216,150	22,469
216,250	22,469
216,350	22,469
216,450	22,469
216,550	22,469
216,650	22,469
216,750	22,469
216,850	22,469
216,950	22,469
217,050	22,469
217,150	22,469
217,250	22,469
217,350	22,469
217,450	22,469
217,550	22,469
217,650	22,469
217,750	22,469
217,850	22,469
217,950	22,469
218,050	22,469
218,150	22,469
218,250	22,469
218,350	22,469
218,450	22,469
218,550	22,469
218,650	22,469
218,750	22,469
218,850	22,469
218,950	22,469
219,050	22,469
219,150	22,469
219,250	22,469
219,350	22,469
219,450	22,469
219,550	22,469
219,650	22,469
219,750	22,469
219,850	22,469
219,950	22,469
220,050	22,469
220,150	22,469
220,250	22,469
220,350	22,469
220,450	22,469
220,550	22,469
220,650	22,469
220,750	22,469
220,850	22,469
220,950	22,469
221,050	22,469
221,150	22,469
221,250	22,469
221,350	22,469
221,450	22,469
221,550	22,469
221,650	22,469
221,750	22,469
221,850	22,469
221,950	22,469
222,050	22,469
222,150	22,469
222,250	22,469
222,350	22,469
222,450	22,469
222,550	22,469
222,650	22,469
222,750	22,469
222,850	22,469
222,950	22,469
223,050	22,469
223,150	22,469
223,250	22,469
223,350	22,469
223,450	22,469
223,550	22,469
223,650	22,469
223,750	22,469
223,850	22,469
223,950	22,469
224,050	22,469
224,150	22,469
224,250	22,469
224,350	22,469
224,450	22,469
224,550	22,469
224,650	22,469
224,750	22,469
224,850	22,469
224,950	22,469
225,050	22,469
225,150	22,469
225,250	22,469
225,350	22,469
225,450	22,469
225,550	22,469
225,650	22,469
225,750	22,469
225,850	22,469
225,950	22,469
226,050	22,469
226,150	22,469
226,250	22,469
226,350	22,469
226,450	22,469
226,550	22,469
226,650	22,469
226,750	22,469
226,850	22,469
226,950	22,469
227,050	22,469
227,150	22,469
227,250	22,469
227,350	22,469
227,450	22,469
227,550	22,469
227,650	22,469
227,750	22,469
227,850	22,469
227,950	22,469
228,050	22,469
228,150	22,469
228,250	22,469
228,350	22,469
228,450	22,469
228,550	22,469
228,650	22,469
228,750	22,469
228,850	22,469
228,950	22,469
229,050	22,469
229,150	22,469
229,250	22,469
229,350	22,469
229,450	22,469
229,550	22,469
229,650	22,469
229,750	22,469
229,850	22,469
229,950	22,469
230,050	22,469
230,150	22,469
230,250	22,469
230,350	22,469
230,450	22,469
230,550	22,469
230,650	22,469
230,750	22,469
230,850	22,469
230,950	22,469
231,050	22,469
231,150	22,469
231,250	22,469
231,350	22,469
231,450	22,469
231,550	22,469
231,650	22,469
231,750	22,469
231,850	22,469
231,950	22,469
232,050	22,469
232,150	22,469
232,250	22,469
232,350	22,469
232,450	22,469
232,550	22,469
232,650	22,469
232,750	22,469
232,850	22,469
232,950	22,469
233,050	22,469
233,150	22,469
233,250	22,469
233,350	22,469
233,450	22,469
233,550	22,469
233,650	22,469
233,750	22,469
233,850	22,469
233,950	22,469
234,050	22,469
234,150	22,469
234,250	22,469
234,350	22,469
234,450	22,469
234,550	22,469
234,650	22,469
234,750	22,469
234,850	22,469
234,950	22,469
235,050	22,469
235,150	22,469
235,250	22,469
235,350	22,469
235,450	22,469
235,550	22,469
235,650	22,469
235,750	22,469
235,850	22,469
235,950	22,469
236,050	22,469
236,150	22,469
236,250	22,469
236,350	22,469
236,450	22,469
236,550	22,469
236,650	22,469
236,750	22,469
236,850	22,469
236,950	22,469
237,050	22,469
237,150	22,469
237,250	22,469
237,350	22,469
237,450	22,469
237,550	22,469
237,650	22,469
237,750	22,469
237,850	22,469
237,950	22,469
238,050	22,469
238,150	22,469
238,250	22,469
238,350	22,469
238,450	22,469
238,550	22,469
238,650	22,469
238,750	22,469
238,850	22,469
238,950	22,469
239,050	22,469
239,150	22,469
239,250	22,469
239,350	22,469
239,450	22,469
239,550	22,469
239,650	22,469
239,750	22,469
239,850	22,469
239,950	22,469
240,050	22,469
240,150	22,469
240,250	22,469
240,350	22,469
240,450	22,469
240,550	22,469
240,650	22,469
240,750	22,469
240,850	22,469
240,950	22,469
241,050	22,469
241,150	22,469
241,250	22,469
241,350	22,469
241,450	22,469
241,550	22,469
241,650	22,469
241,750	22,469
241,850	22,469
241,950	22,469
242,050	22,469
242,150	22,469
242,250	22,469
242,350	22,469
242,450	22,469
242,550	22,469
242,650	22,469
242,750	22,469
242,850	22,469
242,950	22,469
243,050	22,469
243,150	22,469
243,250	22,469
243,350	22,469
243,450	22,469
243,550	22,469
243,650	22,469
243,750	22,469
243,850	22,469
243,950	22,469
244,050	22,469
244,150	22,469
244,250	22,469
244,350	22,469
244,450	22,469
244,550	22,469
244,650	22,469
244,750	22,469
244,850	22,469
244,950	22,469
245,050	22,469
245,150	22,469
245,250	22,469
245,350	22,469
245,450	22,469
245,550	22,469
245,650	22,469
245,750	22,469
245,850	22,469
245,950	22,469
246,050	22,469
246,150	22,469
246,250	22,469
246,350	22,469
246,450	22,469
246,550	22,469
246,650	22,469
246,750	22,469
246,850	22,469
246,950	22,469
247,050	22,469
247,150	22,469
247,250	22,469
247,350	22,469
247,450	22,469
247,550	22,469
247,650	22,469
247,750	22,469
247,850	22,469
247,950	22,469
248,050	22,469
248,150	22,469
248,250	22,469
248,350	22,469
248,450	22,469
248,550	22,469
248,650	22,469
248,750	22,469
248,850	22,469
248,950	22,469
249,050	22,469
249,150	22,469
249,250	22,469
249,350	22,469
249,450	22,469
249,550	22,469
249,650	22,469
249,750	22,469
249,850	22,469
249,950	22,469
250,050	22,469
250,150	22,469
250,250	22,469
250,350	22,469
250,450	22,469
250,550	22,469
250,650	22,469
250,750	22,469
250,850	22,469
250,950	22,469
251,050	22,469
251,150	22,469
251,250	22,469
251,350	22,469
251,450	22,469
251,550	22,469
251,650	22,469
251,750	22,469
251,850	22,469
251,950	22,469
252,050	22,469
252,150	22,469
252,250	22,469
252,350	22,469
252,450	22,469
252,550	22,469
252,650	22,469
252,750	22,469
252,850	22,469
252,950	22,469
253,050	22,469
253,150	22,469
253,250	22,469
253,350	22,469
253,450	22,469
253,550	22,469
253,650	22,469
253,750	22,469
253,850	22,469
253,950	22,469
254,050	22,469
254,150	22,469
254,250	22,469
254,350	22,469
254,450	22,469
254,550	22,469
254,650	22,469
254,750	22,469
254,850	22,469
254,950	22,469
255,050	22,469
255,150	22,469
255,250	22,469
255,350	22,469
255,450	22,469
255,550	22,469
255,650	22,469
255,750	22,469
255,850	22,469
255,950	22,469
256,050	22,469
256,150	22,469
256,250	22,469
256,350	22,469
256,450	22,469
256,550	22,469
256,650	22,469
256,750	22,469
256,850	22,469
256,950	22,469
257,050	22,469
257,150	22,469
257,250	22,469
257,350	22,469
257,450	22,469
257,550	22,469
257,650	22,469
257,750	22,469
257,850	22,469
257,950	22,469
258,050	22,469
258,150	22,469
258,250	22,469
258,350	22,469
258,450	22,469
258,550	22,469
258,650	22,469
258,750	22,469
258,850	22,469
258,950	22,469
259,050	22,469
259,150	22,469
259,250	22,469
259,350	22,469
259,450	22,469
259,550	22,469
259,650	22,469
259,750	22,469
259,850	22,469
259,950	22,469
260,050	22,469
260,150	22,469
260,250	22,469
260,350	22,469
260,450	22,469
260,550	22,469
260,650	22,469
260,750	22,469
260,850	22,469
260,950	22,469
261,050	22,469
261,150	22,469
261,250	22,469
261,350	22,469
261,450	22,469
261,550	22,469
261,650	22,469
261,750	22,469
261,850	22,469
261,950	22,469
262,050	22,469
262,150	22,469
262,250	22,469
262,350	22,469
262,450	22,469
262,550	22,469
262,650	22,469
262,750	22,469
262,850	22,469
262,950	22,469
263,050	22,469
263,150	22,469
263,250	22,469
263,350	22,469
263,450	22,469
263,550	22,469
263,650	22,469
263,750	22,469
263,850	22,469
263,950	22,469
264,050	22,469
264,150	22,469
264,250	22,469
264,350	22,469
264,450	22,469
264,550	22,469
264,650	22,469
264,750	22,469
264,850	22,469
264,950	22,469
265,050	22,469
265,150	22,469
265,250	22,469
265,350	22,469
265,450	22,469
265,550	22,469
265,650	22,469
265,750	22,469
265,850	22,469
265,950	22,469
266,050	22,469
266,150	22,469
266,250	22,469
266,350	22,469
266,450	22,469
266,550	22,469
266,650	22,469
266,750	22,469
266,850	22,469
266,950	22,469
267,050	22,469
267,150	22,469
267,250	22,469
267,350	22,469
267,450	22,469
267,550	22,469
267,650	22,469
267,750	22,469
267,850	22,469
267,950	22,469
268,050	22,469
268,150	22,469
268,250	22,469
268,350	22,469
268,450	22,469
268,550	22,469
268,650	22,469
268,750	22,469
268,850	22,469
268,950	22,469
269,050	22,469
269,150	22,469
269,250	22,469
269,350	22,469
269,450	22,469
269,550	22,469
269,650	22,469
269,750	22,469
269,850	22,469
269,950	22,469
270,050	22,469
270,150	22,469
270,250	22,469
270,350	22,469
270,450	22,469
270,550	22,469
270,650	22,469
270,750	22,469
270,850	22,469
270,950	22,469
271,050	22,469
271,150	22,469
271,250	22,469
271,350	22,469
271,450	22,469
271,550	22,469
271,650	22,469
271,750	22,469
271,850	22,469
271,950	22,469
272,050	22,469
272,150	22,469
272,250	22,469
272,350	22,469
272,450	22,469
272,550	22,469
272,650	22,469
272,750	22,469
272,850	22,469
272,950	22,469
273,050	22,469
273,150	22,469
273,250	22,469
273,350	22,469
273,450	22,469
273,550	22,469
273,650	22,469
273,750	22,469
273,850	22,469
273,950	22,469
274,050	22,469
274,150	22,469
274,250	22,469
274,350	22,469
274,450	22,469
274,550	22,469
274,650	22,469
274,750	22,469
274,850	22,469
274,950	22,469
275,050	22,469
275,150	22,469
275,250	22,469
275,350	22,469
275,450	22,469
275,550	22,469
275,650	22,469
275,750	22,469
275,850	22,469
275,950	22,469
276,050	22,469
276,150	22,469
276,250	22,469
276,350	22,469
276,450	22,469
276,550	22,469
276,650	22,469
276,750	22,469
276,850	22,469
276,950	22,469
277,050	22,469
277,150	22,469
277,250	22,469
277,350	22,469
277,450	22,469
277,550	22,469
277,650	22,469
277,750	22,469
277,850	22,469
277,950	22,469
278,050	22,469
278,150	22,469
278,250	22,469
278,350	22,469
278,450	22,469
278,550	22,469
278,650	22,469
278,750	22,469
278,850	22,469
278,950	22,469
279,050	22,469
279,150	22,469
279,250	22,469
279,350	22,469
279,450	22,469
279,550	22,469
279,650	22,469
279,750	22,469
279,850	22,469
279,950	22,469
280,050	22,469
280,150	22,469
280,250	22,469
280,350	22,469
280,450	22,469
280,550	22,469
280,650	22,469
280,750	22,469
280,850	22,469
280,950	22,469
281,050	22,469
281,150	22,469
281,250	22,469
281,350	22,469
281,450	22,469
281,550	22,469
281,650	22,469
281,750	22,469
281,850	22,469
281,950	22,469
282,050	22,469
282,150	22,469
282,250	22,469
282,350	22,469
282,450	22,469
282,550	22,469
282,650	22,469
282,750	22,469
282,850	22,469
282,950	22,469
283,050	22,469
283,150	22,469
283,250	22,469
283,350	22,469
283,450	22,469
283,550	22,469
283,650	22,469
283,750	22,469
283,850	22,469
283,950	22,469
284,050	22,469
284,150	22,469
284,250	22,469
284,350	22,469
284,450	22,469
284,550	22,469
284,650	22,469
284,750	22,469
284,850	22,469
284,950	22,469
285,050	22,469
285,150	22,469
285,250	22,469
285,350	22,469
285,450	22,469
285,550	22,469
285,650	22,469
285,750	22,469
285,850	22,469
285,950	22,469
286,050	22,469
286,150	22,469
286,250	22,469
286,350	22,469
286,450	22,469
286,550	22,469
286,650	22,469
286,750	22,469
286,850	22,469
286,950	22,469
287,050	22,469
287,150	22,469
287,250	22,469
287,350	22,469
287,450	22,469
287,550	22,469
287,650	22,469
287,750	22,469
287,850	22,469
287,950	22,469
288,050	22,469
288,150	22,469
288,250	22,469
288,350	22,469
288,450	22,469
288,550	22,469
288,650	22,469
288,750	22,469
288,850	22,469
288,950	22,469
289,050	22,469
289,150	22,469
289,250	22,469
289,350	22,469
289,450	22,469
289,550	22,469
289,650	22,469
289,750	22,469
289,850	22,469
289,950	22,469
290,050	22,469
290,150	22,469
290,250	22,469
290,350	22,469
290,450	22,469
290,550	22,469
290,650	22,469
290,750	22,469
290,850	22,469
290,950	22,469
291,050	22,469
291,150	22,469
291,250	22,469
291,350	22,469
291,450	22,469
291,550	22,469
291,650	22,469
291,750	22,469
291,850	22,469
291,950	22,469
292,050	22,469
292,150	22,469
292,250	22,469
292,350	22,469
292,450	22,469
292,550	22,469
292,650	22,469
292,750	22,469
292,850	22,469
292,950	22,469
293,050	22,469
293,150	22,469
293,250	22,469
293,350	22,469
293,450	22,469
293,550	22,469
293,650	22,469
293,750	22,469
293,850	22,469
293,950	22,469
294,050	22,469
294,150	22,469
294,250	22,469
294,350	22,469
294,450	22,469
294,550	22,469
294,650	22,469
294,750	22,469
294,850	22,469
294,950	22,469
295,050	22,469
295,150	22,469
295,250	22,469
295,350	22,469
295,450	22,469
295,550	22,469
295,650	22,469
295,750	22,469
295,850	22,469
295,950	22,469
296,050	22,469
296,150	22,469
296,250	22,469
296,350	22,469
296,450	22,469
296,550	22,469
296,650	22,469
296,750	22,469
296,850	22,469
296,950	22,469
297,050	22,469
297,150	22,469
297,250	22,469
297,350	22,469
297,450	22,469
297,550	22,469
297,650	22,469
297,750	22,469
297,850	22,469
297,950	22,469
298,050	22,469
298,150	22,469
298,250	22,469
298,350	22,469
298,450	22,469
298,550	22,469
298,650	22,469
298,750	22,469
298,850	22,469
298,950	22,469
299,050	22,469
299,150	22,469
299,250	22,469
299,350	22,469
299,450	22,469
299,550	22,469
299,650	22,469
299,750	22,469
299,850	22,469
299,950	22,469
300,050	22,469
300,150	22,469
300,250	22,469
300,350	22,469
300,450	22,469
300,550	22,469
300,650	22,469
300,750	22,469
300,850	22,469
300,950	22,469
301,050	22,469
301,150	22,469
301,250	22,469
301,350	22,469
301,450	22,469
301,550	22,469
301,650	22,469
301,750	22,469
301,850	22,469
301,950	22,469
302,050	22,469
302,150	22,469
302,250	22,469
302,350	22,469
302,450	22,469
302,550	22,469
302,650	22,469
302,750	22,469
302,850	22,469
302,950	22,469
303,050	22,469
303,150	22,469
303,250	22,469
303,350	22,469
303,450	22,469
303,550	22,469
303,650	22,469
303,750	22,469
303,850	22,469
303,950	22,469
304,050	22,469
304,150	22,469
304,250	22,469
304,350	22,469
304,450	22,469
304,550	22,469
304,650	22,469
304,750	22,469
304,850	22,469
304,950	22,469
305,050	22,469
305,150	22,469
305,250	22,469
305,350	22,469
305,450	22,469
305,550	22,469
305,650	22,469
305,750	22,469
305,850	22,469
305,950	22,469
306,050	22,469
306,150	22,469
306,250	22,469
306,350	22,469
306,450	22,469
306,550	22,469
306,650	22,469
306,750	22,469
306,850	22,469
306,950	22,469
307,050	22,469
307,150	22,469
307,250	22,469
307,350	22,469
307,450	22,469
307,550	22,469
307,650	22,469
307,750	22,469
307,850	22,469
307,950	22,469
308,050	22,469
308,150	22,469
308,250	22,469
308,350	22,469
308,450	22,469
308,550	22,469
308,650	22,469
308,750	22,469
308,850	22,469
308,950	22,469
309,050	22,469
309,150	22,469
309,250	22,469
309,350	22,469
309,450	22,469
309,550	22,469
309,650	22,469
309,750	22,469
309,850	22,469
309,950	22,469
310,050	22,469
310,150	22,469
310,250	22,469
310,350	22,469
310,450	22,469
310,550	22,469
310,650	22,469
310,750	22,469
310,850	22,469
310,950	22,469
311,050	22,469
311,150	22,469
311,250	22,469
311,350	22,469
311,450	22,469
311,550	22,469
311,650	22,469
311,750	22,469
311,850	22,469
311,950	22,469
312,050	22,469
312,150	22,469
312,250	22,469
312,350	22,469
312,450	22,469
312,550	22,469
312,650	22,469
312,750	22,469
312,850	22,469
312,950	22,469
313,050	22,469
313,150	22,469
313,250	22,469
313,350	22,469
313,450	22,469
313,550	22,469
313,650	22,469
313,750	22,469
313,850	22,469
313,950	22,469
314,050	22,469
314,150	22,469
314,250	22,469
314,350	22,469
314,450	22,469
314,550	22,469
314,650	22,469
314,750	22,469
314,850	22,469
314,950	22,469
315,050	22,469
315,150	22,469
315,250	22,469
315,350	22,469
315,450	22,469
315,550	22,469
315,650	22,469
315,750	22,469
315,850	22,469
315,950	22,469
316,050	22,469
316,150	22,469
316,250	22,469
316,350	22,469
316,450	22,469
316,550	22,469
316,650	22,469
316,750	22,469
316,850	22,469
316,950	22,469
317,050	22,469
317,150	22,469
317,250	22,469
317,350	22,469
317,450	22,469
317,550	22,469
317,650	22,469
317,750	22,469
317,850	22,469
317,950	22,469
318,050	22,469
318,150	22,469
318,250	22,469
318,350	22,469
318,450	22,469
318,550	22,469
318,650	22,469
318,750	22,469
318,850	22,469
318,950	22,469
319,050	22,469
319,150	22,469
319,250	22,469
319,350	22,469
319,450	22,469
319,550	22,469
319,650	22,469
319,750	22,469
319,850	22,469
319,950	22,469
320,050	22,469
320,150	22,469
320,250	22,469
320,350	22,469
320,450	22,469
320,550	22,469
320,650	22,469
320,750	22,469
320,850	22,469
320,950	22,469
321,050	22,469
321,150	22,469
321,250	22,469
321,350	22,469
321,450	22,469
321,550	22,469
321,650	22,469
321,750	22,469
321,850	22,469
321,950	22,469
322,050	22,469
322,150	22,469
322,250	22,469
322,350	22,469
322,450	22,469
322,550	22,469
322,650	22,469
322,750	22,469
322,850	22,469
322,950	22,469
323,050	22,469
323,150	22,469
323,250	22,469
323,350	22,469
323,450	22,469
323,550	22,469
323,650	22,469
323,750	22,469
323,850	22,469
323,950	22,469
324,050	22,469
324,150	22,469
324,250	22,469
324,350	22,469
324,450	22,469
324,550	22,469
324,650	22,469
324,750	22,469
324,850	22,469
324,950	22,469
325,050	22,469
325,150	22,469
325,250	22,469
325,350	22,469
325,450	22,469
325,550	22,469
325,650	22,469
325,750	22,469
325,850	22,469
325,950	22,469
326,050	22,469
326,150	22,469
326,250	22,469
326,350	22,469
326,450	22,469
326,550	22,469
326,650	22,469
326,750	22,469
326,850	22,469
326,950	22,469
327,050	22,469
327,150	22,469
327,250	22,469
327,350	22,469
327,450	22,469
327,550	22,469
327,650	22,469
327,750	22,469
327,850	22,469
327,950	22,469
328,050	22,469
328,150	22,469
328,250	22,469
328,350	22,469
328,450	22,469
328,550	22,469
328,650	22,469
328,750	22,469
328,850	22,469
328,950	22,469
329,050	22,469
329,150	22,469
329,250	22,469
329,350	22,469
329,450	22,469
329,550	22,469
329,650	22,469
329,750	22,469
329,850	22,469
329,950	22,469
330,050	22,469
330,150	22,469
330,250	22,469
330,350	22,469
330,450	22,469
330,550	22,469
330,650	22,469
330,750	22,469
330,850	22,469
330,950	22,469
331,050	22,469
331,150	22,469
331,250	22,469
331,350	22,469
331,450	22,469
331,550	22,469
331,650	22,469
331,750	22,469
331,850	22,469
331,950	22,469
332,050	22,469
332,150	22,469
332,250	22,469
332,350	22,469
332,450	22,469
332,550	22,469
332,650	22,469
332,750	22,469
332,850	22,469
332,950	22,469
333,050	22,469
333,150	22,469
333,250	22,469
333,350	22,469
333,450	22,469
333,550	22,469
333,650	22,469
333,750	22,469
333,850	22,469
333,950	22,469
334,050	22,469
334,150	22,469
334,250	22,469
334,350	22,469
334,450	22,469
334,550	22,469
334,650	22,469
334,750	22,469
334,850	22,469
334,950	22,469
335,050	22,469
335,150	22,469
335,250	22,469
335,350	22,469
335,450	22,469
335,550	22,469
335,650	22,469
335,750	22,469
335,850	22,469
335,950	22,469
336,050	22,469
336,150	22,469
336,250	22,469
336,350	22,469
336,450	22,469
336,550	22,469
336,650	22,469
336,750	22,469
336,850	22,469
336,950	22,469
337,050	22,469
337,150	22,469
337,250	22,469
337,350	22,469
337,450	22,469
337,550	22,469
337,650	22,469
337,750	22,469
337,850	22,469
337,950	22,469
338,050	22,469
338,150	22,469
338,250	22,469
338,350	22,469
338,450	22,469
338,550	22,469
338,650	22,469
338,750	22,469
338,850	22,469
338,950	22,469
339,050	22,469
339,150	22,469
339,250	22,469
339,350	22,469
339,450	22,469
339,550	22,469
339,650	22,469
339,750	22,469
339,850	22,469
339,950	22,469
340,050	22,469
340,150	22,469
340,250	22,469
340,350	22,469
340,450	22,469
340,550	22,469
340,650	22,469
340,750	22,469
340,850	22,469
340,950	22,469
341,050	22,469
341,150	22,469
341,250	22,469
341,350	22,469
341,450	22,469
341,550	22,469
341,650	22,469
341,750	22,469
341,850	22,469
341,950	22,469
342,050	22,469
342,150	22,469
342,250	22,469
342,350	22,469
342,450	22,469
342,550	22,469
342,650	22,469
342,750	22,469
342,850	22,469
342,950	22,469
343,050	22,469
343,150	22,469
343,250	22,469
343,350	22,469
343,450	22,469
343,550	22,469
343,650	22,469
343,750	22,469
343,850	22,469
343,950	22,469
344,050	22,469
344,150	22,469
344,250	22,469
344,350	22,469
344,450	22,469
344,550	22,469
344,650	22,469
344,750	22,469
344,850	22,469
344,950	22,469
345,050	22,469
345,150	22,469
345,250	22,469
345,350	22,469
345,450	22,469
345,550	22,469
345,650	22,469
345,750	22,469
345,850	22,469
345,950	22,469
346,050	22,469
346,150	22,469
346,250	22,469
346,350	22,469
346,450	22,469
346,550	22,469
346,650	22,469
346,750	22,469
346,850	22,469
346,950	22,469
347,050	22,469
347,150	22,469
347,250	22,469
347,350	22,469
347,450	22,469
347,550	22,469
347,650	22,469
347,750	22,469
347,850	22,469
347,950	22,469
