Power Generated, Run #1
Time ( s )	Power Generated ( W )
255,400	2,629E-4
255,500	2,641E-4
255,600	2,653E-4
255,700	2,659E-4
255,800	2,659E-4
255,900	2,647E-4
256,000	2,623E-4
256,100	2,612E-4
256,200	2,600E-4
256,300	2,588E-4
256,400	2,576E-4
256,500	2,558E-4
256,600	2,540E-4
256,700	2,529E-4
256,800	2,534E-4
256,900	2,528E-4
257,000	2,516E-4
257,100	2,498E-4
257,200	2,474E-4
257,300	2,451E-4
257,400	2,434E-4
257,500	2,428E-4
257,600	2,406E-4
257,700	2,378E-4
257,800	2,356E-4
257,900	2,340E-4
258,000	2,340E-4
258,100	2,340E-4
258,200	2,335E-4
258,300	2,317E-4
258,400	2,301E-4
258,500	2,290E-4
258,600	2,278E-4
258,700	2,276E-4
258,800	2,253E-4
258,900	2,235E-4
259,000	2,224E-4
259,100	2,208E-4
259,200	2,202E-4
259,300	2,197E-4
259,400	2,192E-4
259,500	2,172E-4
259,600	2,161E-4
259,700	2,151E-4
259,800	2,141E-4
259,900	2,151E-4
260,000	2,161E-4
260,100	2,172E-4
260,200	2,170E-4
260,300	2,170E-4
260,400	2,176E-4
260,500	2,182E-4
260,600	2,187E-4
260,700	2,182E-4
260,800	2,178E-4
260,900	2,173E-4
261,000	2,174E-4
261,100	2,180E-4
261,200	2,174E-4
261,300	2,169E-4
261,400	2,163E-4
261,500	2,157E-4
261,600	2,152E-4
261,700	2,146E-4
261,800	2,141E-4
261,900	2,135E-4
262,000	2,135E-4
262,100	2,135E-4
262,200	2,135E-4
262,300	2,135E-4
262,400	2,130E-4
262,500	2,124E-4
262,600	2,119E-4
262,700	2,113E-4
262,800	2,107E-4
262,900	2,102E-4
263,000	2,096E-4
263,100	2,091E-4
263,200	2,096E-4
263,300	2,102E-4
263,400	2,107E-4
263,500	2,107E-4
263,600	2,107E-4
263,700	2,097E-4
263,800	2,087E-4
263,900	2,087E-4
264,000	2,082E-4
264,100	2,076E-4
264,200	2,071E-4
264,300	2,076E-4
264,400	2,082E-4
264,500	2,092E-4
264,600	2,102E-4
264,700	2,102E-4
264,800	2,092E-4
264,900	2,082E-4
265,000	2,076E-4
265,100	2,055E-4
265,200	2,024E-4
265,300	2,014E-4
265,400	2,004E-4
265,500	1,994E-4
265,600	1,994E-4
265,700	1,984E-4
265,800	1,985E-4
265,900	1,996E-4
266,000	2,016E-4
266,100	2,016E-4
266,200	2,006E-4
266,300	2,006E-4
266,400	2,011E-4
266,500	2,015E-4
266,600	1,995E-4
266,700	1,984E-4
266,800	1,974E-4
266,900	1,963E-4
267,000	1,958E-4
267,100	1,943E-4
267,200	1,933E-4
267,300	1,928E-4
267,400	1,918E-4
267,500	1,892E-4
267,600	1,876E-4
267,700	1,869E-4
267,800	1,857E-4
267,900	1,837E-4
268,000	1,811E-4
268,100	1,792E-4
268,200	1,786E-4
268,300	1,792E-4
268,400	1,787E-4
268,500	1,780E-4
268,600	1,781E-4
268,700	1,786E-4
268,800	1,786E-4
268,900	1,786E-4
269,000	1,786E-4
269,100	1,776E-4
269,200	1,761E-4
269,300	1,745E-4
269,400	1,730E-4
269,500	1,725E-4
269,600	1,714E-4
269,700	1,704E-4
269,800	1,694E-4
269,900	1,689E-4
270,000	1,689E-4
270,100	1,689E-4
270,200	1,689E-4
270,300	1,684E-4
270,400	1,689E-4
270,500	1,694E-4
270,600	1,713E-4
270,700	1,733E-4
270,800	1,743E-4
270,900	1,753E-4
271,000	1,763E-4
271,100	1,778E-4
271,200	1,781E-4
271,300	1,776E-4
271,400	1,752E-4
271,500	1,727E-4
271,600	1,717E-4
271,700	1,706E-4
271,800	1,696E-4
271,900	1,682E-4
272,000	1,673E-4
272,100	1,673E-4
272,200	1,678E-4
272,300	1,684E-4
272,400	1,678E-4
272,500	1,673E-4
272,600	1,660E-4
272,700	1,646E-4
272,800	1,641E-4
272,900	1,627E-4
273,000	1,613E-4
273,100	1,600E-4
273,200	1,591E-4
273,300	1,583E-4
273,400	1,583E-4
273,500	1,596E-4
273,600	1,601E-4
273,700	1,615E-4
273,800	1,620E-4
273,900	1,625E-4
274,000	1,639E-4
274,100	1,647E-4
274,200	1,647E-4
274,300	1,629E-4
274,400	1,618E-4
274,500	1,608E-4
274,600	1,598E-4
274,700	1,580E-4
274,800	1,561E-4
274,900	1,553E-4
275,000	1,544E-4
275,100	1,549E-4
275,200	1,554E-4
275,300	1,559E-4
275,400	1,559E-4
275,500	1,555E-4
275,600	1,542E-4
275,700	1,519E-4
275,800	1,505E-4
275,900	1,490E-4
276,000	1,462E-4
276,100	1,426E-4
276,200	1,411E-4
276,300	1,410E-4
276,400	1,395E-4
276,500	1,386E-4
276,600	1,372E-4
276,700	1,352E-4
276,800	1,342E-4
276,900	1,335E-4
277,000	1,321E-4
277,100	1,299E-4
277,200	1,296E-4
277,300	1,294E-4
277,400	1,296E-4
277,500	1,301E-4
277,600	1,289E-4
277,700	1,282E-4
277,800	1,280E-4
277,900	1,285E-4
278,000	1,282E-4
278,100	1,280E-4
278,200	1,278E-4
278,300	1,266E-4
278,400	1,266E-4
278,500	1,266E-4
278,600	1,256E-4
278,700	1,252E-4
278,800	1,247E-4
278,900	1,247E-4
279,000	1,247E-4
279,100	1,252E-4
279,200	1,252E-4
279,300	1,252E-4
279,400	1,261E-4
279,500	1,261E-4
279,600	1,261E-4
279,700	1,258E-4
279,800	1,263E-4
279,900	1,260E-4
280,000	1,260E-4
280,100	1,265E-4
280,200	1,260E-4
280,300	1,260E-4
280,400	1,260E-4
280,500	1,258E-4
280,600	1,249E-4
280,700	1,240E-4
280,800	1,233E-4
280,900	1,216E-4
281,000	1,205E-4
281,100	1,200E-4
281,200	1,195E-4
281,300	1,191E-4
281,400	1,186E-4
281,500	1,188E-4
281,600	1,191E-4
281,700	1,198E-4
281,800	1,204E-4
281,900	1,204E-4
282,000	1,209E-4
282,100	1,214E-4
282,200	1,223E-4
282,300	1,233E-4
282,400	1,242E-4
282,500	1,252E-4
282,600	1,261E-4
282,700	1,275E-4
282,800	1,284E-4
282,900	1,294E-4
283,000	1,294E-4
283,100	1,299E-4
283,200	1,303E-4
283,300	1,311E-4
283,400	1,318E-4
283,500	1,301E-4
283,600	1,280E-4
283,700	1,266E-4
283,800	1,257E-4
283,900	1,238E-4
284,000	1,224E-4
284,100	1,212E-4
284,200	1,200E-4
284,300	1,207E-4
284,400	1,219E-4
284,500	1,228E-4
284,600	1,237E-4
284,700	1,252E-4
284,800	1,256E-4
284,900	1,256E-4
285,000	1,249E-4
285,100	1,235E-4
285,200	1,232E-4
285,300	1,232E-4
285,400	1,230E-4
285,500	1,219E-4
285,600	1,221E-4
285,700	1,231E-4
285,800	1,247E-4
285,900	1,271E-4
286,000	1,278E-4
286,100	1,266E-4
286,200	1,246E-4
286,300	1,240E-4
286,400	1,226E-4
286,500	1,203E-4
286,600	1,187E-4
286,700	1,177E-4
286,800	1,168E-4
286,900	1,163E-4
287,000	1,163E-4
287,100	1,163E-4
287,200	1,170E-4
287,300	1,175E-4
287,400	1,166E-4
287,500	1,143E-4
287,600	1,129E-4
287,700	1,129E-4
287,800	1,136E-4
287,900	1,136E-4
288,000	1,136E-4
288,100	1,134E-4
288,200	1,127E-4
288,300	1,134E-4
288,400	1,143E-4
288,500	1,145E-4
288,600	1,136E-4
288,700	1,121E-4
288,800	1,099E-4
288,900	1,090E-4
289,000	1,103E-4
289,100	1,103E-4
289,200	1,090E-4
289,300	1,083E-4
289,400	1,087E-4
289,500	1,098E-4
289,600	1,114E-4
289,700	1,116E-4
289,800	1,107E-4
289,900	1,100E-4
290,000	1,107E-4
290,100	1,107E-4
290,200	1,105E-4
290,300	1,098E-4
290,400	1,083E-4
290,500	1,074E-4
290,600	1,065E-4
290,700	1,065E-4
290,800	1,059E-4
290,900	1,054E-4
291,000	1,052E-4
291,100	1,052E-4
291,200	1,059E-4
291,300	1,071E-4
291,400	1,084E-4
291,500	1,086E-4
291,600	1,084E-4
291,700	1,084E-4
291,800	1,073E-4
291,900	1,061E-4
292,000	1,046E-4
292,100	1,020E-4
292,200	9,900E-5
292,300	9,622E-5
292,400	9,431E-5
292,500	9,196E-5
292,600	9,110E-5
292,700	9,068E-5
292,800	9,068E-5
292,900	9,170E-5
293,000	9,361E-5
293,100	9,532E-5
293,200	9,617E-5
293,300	9,660E-5
293,400	9,660E-5
293,500	9,718E-5
293,600	9,688E-5
293,700	9,542E-5
293,800	9,309E-5
293,900	9,192E-5
294,000	9,162E-5
294,100	9,063E-5
294,200	8,924E-5
294,300	8,781E-5
294,400	8,683E-5
294,500	8,640E-5
294,600	8,640E-5
294,700	8,629E-5
294,800	8,531E-5
294,900	8,544E-5
295,000	8,597E-5
295,100	8,544E-5
295,200	8,490E-5
295,300	8,533E-5
295,400	8,576E-5
295,500	8,533E-5
295,600	8,533E-5
295,700	8,576E-5
295,800	8,619E-5
295,900	8,715E-5
296,000	8,854E-5
296,100	8,854E-5
296,200	8,854E-5
296,300	8,897E-5
296,400	8,939E-5
296,500	8,897E-5
296,600	8,897E-5
296,700	8,897E-5
296,800	8,811E-5
296,900	8,768E-5
297,000	8,672E-5
297,100	8,576E-5
297,200	8,533E-5
297,300	8,576E-5
297,400	8,533E-5
297,500	8,490E-5
297,600	8,490E-5
297,700	8,490E-5
297,800	8,587E-5
297,900	8,683E-5
298,000	8,726E-5
298,100	8,683E-5
298,200	8,683E-5
298,300	8,683E-5
298,400	8,683E-5
298,500	8,683E-5
298,600	8,597E-5
298,700	8,512E-5
298,800	8,426E-5
298,900	8,383E-5
299,000	8,341E-5
299,100	8,298E-5
299,200	8,298E-5
299,300	8,255E-5
299,400	8,255E-5
299,500	8,255E-5
299,600	8,255E-5
299,700	8,255E-5
299,800	8,255E-5
299,900	8,255E-5
300,000	8,169E-5
300,100	8,169E-5
300,200	8,169E-5
300,300	8,118E-5
300,400	8,107E-5
300,500	8,150E-5
300,600	8,193E-5
300,700	8,236E-5
300,800	8,321E-5
300,900	8,364E-5
301,000	8,407E-5
301,100	8,448E-5
301,200	8,407E-5
301,300	8,364E-5
301,400	8,364E-5
301,500	8,364E-5
301,600	8,364E-5
301,700	8,407E-5
301,800	8,492E-5
301,900	8,574E-5
302,000	8,696E-5
302,100	8,824E-5
302,200	8,909E-5
302,300	8,995E-5
302,400	9,081E-5
302,500	9,081E-5
302,600	8,995E-5
302,700	8,967E-5
302,800	8,886E-5
302,900	8,788E-5
303,000	8,702E-5
303,100	8,616E-5
303,200	8,531E-5
303,300	8,488E-5
303,400	8,435E-5
303,500	8,328E-5
303,600	8,274E-5
303,700	8,142E-5
303,800	8,048E-5
303,900	8,005E-5
304,000	7,911E-5
304,100	7,817E-5
304,200	7,827E-5
304,300	7,840E-5
304,400	7,802E-5
304,500	7,853E-5
304,600	7,853E-5
304,700	7,802E-5
304,800	7,802E-5
304,900	7,750E-5
305,000	7,699E-5
305,100	7,699E-5
305,200	7,750E-5
305,300	7,802E-5
305,400	7,853E-5
305,500	7,904E-5
305,600	7,956E-5
305,700	8,007E-5
305,800	7,956E-5
305,900	7,956E-5
306,000	7,956E-5
306,100	7,853E-5
306,200	7,750E-5
306,300	7,648E-5
306,400	7,545E-5
306,500	7,494E-5
306,600	7,494E-5
306,700	7,442E-5
306,800	7,442E-5
306,900	7,545E-5
307,000	7,596E-5
307,100	7,558E-5
307,200	7,519E-5
307,300	7,530E-5
307,400	7,541E-5
307,500	7,464E-5
307,600	7,382E-5
307,700	7,297E-5
307,800	7,263E-5
307,900	7,312E-5
308,000	7,361E-5
308,100	7,361E-5
308,200	7,361E-5
308,300	7,489E-5
308,400	7,519E-5
308,500	7,502E-5
308,600	7,485E-5
308,700	7,474E-5
308,800	7,464E-5
308,900	7,504E-5
309,000	7,545E-5
309,100	7,494E-5
309,200	7,494E-5
309,300	7,494E-5
309,400	7,494E-5
309,500	7,494E-5
309,600	7,455E-5
309,700	7,365E-5
309,800	7,325E-5
309,900	7,335E-5
310,000	7,297E-5
310,100	7,258E-5
310,200	7,220E-5
310,300	7,181E-5
310,400	7,220E-5
310,500	7,220E-5
310,600	7,171E-5
310,700	7,122E-5
310,800	7,122E-5
310,900	7,122E-5
311,000	7,171E-5
311,100	7,220E-5
311,200	7,143E-5
311,300	7,192E-5
311,400	7,241E-5
311,500	7,241E-5
311,600	7,241E-5
311,700	7,203E-5
311,800	7,077E-5
311,900	6,950E-5
312,000	6,950E-5
312,100	6,824E-5
312,200	6,698E-5
312,300	6,583E-5
312,400	6,429E-5
312,500	6,352E-5
312,600	6,313E-5
312,700	6,275E-5
312,800	6,240E-5
312,900	6,285E-5
313,000	6,330E-5
313,100	6,414E-5
313,200	6,529E-5
313,300	6,606E-5
313,400	6,722E-5
313,500	6,799E-5
313,600	6,833E-5
313,700	6,788E-5
313,800	6,705E-5
313,900	6,660E-5
314,000	6,621E-5
314,100	6,583E-5
314,200	6,506E-5
314,300	6,506E-5
314,400	6,506E-5
314,500	6,583E-5
314,600	6,737E-5
314,700	6,852E-5
314,800	6,929E-5
314,900	7,006E-5
315,000	7,045E-5
315,100	7,092E-5
315,200	7,139E-5
315,300	7,100E-5
315,400	7,023E-5
315,500	6,946E-5
315,600	6,946E-5
315,700	6,897E-5
315,800	6,923E-5
315,900	6,914E-5
316,000	6,867E-5
316,100	6,784E-5
316,200	6,700E-5
316,300	6,623E-5
316,400	6,508E-5
316,500	6,441E-5
316,600	6,296E-5
316,700	6,138E-5
316,800	6,061E-5
316,900	6,106E-5
317,000	6,151E-5
317,100	6,189E-5
317,200	6,189E-5
317,300	6,189E-5
317,400	6,232E-5
317,500	6,275E-5
317,600	6,313E-5
317,700	6,275E-5
317,800	6,236E-5
317,900	6,198E-5
318,000	6,198E-5
318,100	6,198E-5
318,200	6,198E-5
318,300	6,198E-5
318,400	6,159E-5
318,500	6,159E-5
318,600	6,121E-5
318,700	6,121E-5
318,800	6,121E-5
318,900	6,121E-5
319,000	6,121E-5
319,100	6,121E-5
319,200	6,042E-5
319,300	5,962E-5
319,400	5,922E-5
319,500	5,806E-5
319,600	5,729E-5
319,700	5,614E-5
319,800	5,460E-5
319,900	5,344E-5
320,000	5,308E-5
320,100	5,235E-5
320,200	5,163E-5
320,300	5,163E-5
320,400	5,124E-5
320,500	5,163E-5
320,600	5,278E-5
320,700	5,317E-5
320,800	5,355E-5
320,900	5,430E-5
321,000	5,505E-5
321,100	5,543E-5
321,200	5,543E-5
321,300	5,468E-5
321,400	5,391E-5
321,500	5,353E-5
321,600	5,353E-5
321,700	5,353E-5
321,800	5,351E-5
321,900	5,349E-5
322,000	5,426E-5
322,100	5,539E-5
322,200	5,577E-5
322,300	5,577E-5
322,400	5,539E-5
322,500	5,539E-5
322,600	5,466E-5
322,700	5,391E-5
322,800	5,314E-5
322,900	5,237E-5
323,000	5,199E-5
323,100	5,237E-5
323,200	5,237E-5
323,300	5,199E-5
323,400	5,235E-5
323,500	5,274E-5
323,600	5,274E-5
323,700	5,274E-5
323,800	5,274E-5
323,900	5,235E-5
324,000	5,235E-5
324,100	5,235E-5
324,200	5,274E-5
324,300	5,312E-5
324,400	5,351E-5
324,500	5,389E-5
324,600	5,428E-5
324,700	5,466E-5
324,800	5,505E-5
324,900	5,543E-5
325,000	5,468E-5
325,100	5,323E-5
325,200	5,178E-5
325,300	5,066E-5
325,400	5,028E-5
325,500	4,989E-5
325,600	4,915E-5
325,700	4,840E-5
325,800	4,876E-5
325,900	4,983E-5
326,000	5,090E-5
326,100	5,126E-5
326,200	5,054E-5
326,300	4,981E-5
326,400	4,910E-5
326,500	4,874E-5
326,600	4,797E-5
326,700	4,688E-5
326,800	4,581E-5
326,900	4,510E-5
327,000	4,476E-5
327,100	4,442E-5
327,200	4,476E-5
327,300	4,510E-5
327,400	4,551E-5
327,500	4,587E-5
327,600	4,587E-5
327,700	4,587E-5
327,800	4,587E-5
327,900	4,622E-5
328,000	4,622E-5
328,100	4,587E-5
328,200	4,551E-5
328,300	4,551E-5
328,400	4,585E-5
328,500	4,585E-5
328,600	4,585E-5
328,700	4,585E-5
328,800	4,585E-5
328,900	4,549E-5
329,000	4,512E-5
329,100	4,476E-5
329,200	4,472E-5
329,300	4,470E-5
329,400	4,435E-5
329,500	4,399E-5
329,600	4,356E-5
329,700	4,356E-5
329,800	4,356E-5
329,900	4,356E-5
330,000	4,292E-5
330,100	4,292E-5
330,200	4,324E-5
330,300	4,324E-5
330,400	4,367E-5
330,500	4,369E-5
330,600	4,337E-5
330,700	4,271E-5
330,800	4,237E-5
330,900	4,170E-5
331,000	4,104E-5
331,100	4,068E-5
331,200	3,959E-5
331,300	3,822E-5
331,400	3,753E-5
331,500	3,719E-5
331,600	3,685E-5
331,700	3,651E-5
331,800	3,616E-5
331,900	3,552E-5
332,000	3,559E-5
332,100	3,661E-5
332,200	3,730E-5
332,300	3,832E-5
332,400	3,969E-5
332,500	4,140E-5
332,600	4,311E-5
332,700	4,412E-5
332,800	4,446E-5
332,900	4,478E-5
333,000	4,510E-5
333,100	4,442E-5
333,200	4,369E-5
333,300	4,262E-5
333,400	4,091E-5
333,500	4,025E-5
333,600	4,021E-5
333,700	4,014E-5
333,800	3,978E-5
333,900	4,012E-5
334,000	4,016E-5
334,100	4,021E-5
334,200	4,123E-5
334,300	4,192E-5
334,400	4,230E-5
334,500	4,239E-5
334,600	4,243E-5
334,700	4,209E-5
334,800	4,140E-5
334,900	4,072E-5
335,000	3,935E-5
335,100	3,798E-5
335,200	3,687E-5
335,300	3,576E-5
335,400	3,507E-5
335,500	3,537E-5
335,600	3,670E-5
335,700	3,770E-5
335,800	3,905E-5
335,900	4,040E-5
336,000	4,117E-5
336,100	4,194E-5
336,200	4,262E-5
336,300	4,299E-5
336,400	4,299E-5
336,500	4,299E-5
336,600	4,301E-5
336,700	4,303E-5
336,800	4,303E-5
336,900	4,303E-5
337,000	4,269E-5
337,100	4,202E-5
337,200	4,104E-5
337,300	4,038E-5
337,400	3,969E-5
337,500	3,901E-5
337,600	3,901E-5
337,700	3,901E-5
337,800	3,935E-5
337,900	3,969E-5
338,000	4,003E-5
338,100	4,038E-5
338,200	4,072E-5
338,300	4,072E-5
338,400	4,038E-5
338,500	4,003E-5
338,600	3,999E-5
338,700	3,995E-5
338,800	3,961E-5
338,900	3,892E-5
339,000	3,824E-5
339,100	3,824E-5
339,200	3,824E-5
339,300	3,824E-5
339,400	3,828E-5
339,500	3,832E-5
339,600	3,867E-5
339,700	3,935E-5
339,800	4,003E-5
339,900	4,038E-5
340,000	4,072E-5
340,100	4,106E-5
340,200	4,106E-5
340,300	4,106E-5
340,400	4,106E-5
340,500	4,140E-5
340,600	4,175E-5
340,700	4,209E-5
340,800	4,243E-5
340,900	4,243E-5
341,000	4,243E-5
341,100	4,243E-5
341,200	4,243E-5
341,300	4,209E-5
341,400	4,175E-5
341,500	4,140E-5
341,600	4,072E-5
341,700	4,072E-5
341,800	4,038E-5
341,900	3,974E-5
342,000	3,909E-5
342,100	3,875E-5
342,200	3,841E-5
342,300	3,807E-5
342,400	3,807E-5
342,500	3,738E-5
342,600	3,704E-5
342,700	3,700E-5
342,800	3,696E-5
342,900	3,661E-5
343,000	3,593E-5
343,100	3,524E-5
343,200	3,456E-5
343,300	3,456E-5
343,400	3,490E-5
343,500	3,524E-5
343,600	3,524E-5
343,700	3,524E-5
343,800	3,559E-5
343,900	3,559E-5
344,000	3,559E-5
344,100	3,524E-5
344,200	3,422E-5
344,300	3,319E-5
344,400	3,251E-5
344,500	3,148E-5
344,600	3,045E-5
344,700	3,011E-5
344,800	3,011E-5
344,900	2,977E-5
345,000	3,011E-5
345,100	3,045E-5
345,200	3,080E-5
345,300	3,182E-5
345,400	3,319E-5
345,500	3,388E-5
345,600	3,388E-5
345,700	3,422E-5
345,800	3,388E-5
345,900	3,319E-5
346,000	3,285E-5
346,100	3,193E-5
346,200	3,035E-5
346,300	2,932E-5
346,400	2,864E-5
346,500	2,829E-5
346,600	2,829E-5
346,700	2,864E-5
346,800	2,864E-5
346,900	2,853E-5
347,000	2,874E-5
347,100	2,874E-5
347,200	2,909E-5
347,300	2,853E-5
347,400	2,797E-5
347,500	2,797E-5
347,600	2,763E-5
347,700	2,763E-5
347,800	2,797E-5
347,900	2,832E-5
348,000	2,832E-5
348,100	2,864E-5
348,200	2,928E-5
348,300	2,928E-5
348,400	2,996E-5
348,500	3,099E-5
348,600	3,167E-5
348,700	3,236E-5
348,800	3,304E-5
348,900	3,396E-5
349,000	3,456E-5
349,100	3,559E-5
349,200	3,593E-5
349,300	3,559E-5
349,400	3,524E-5
349,500	3,465E-5
349,600	3,373E-5
349,700	3,338E-5
349,800	3,270E-5
349,900	3,133E-5
350,000	3,065E-5
350,100	3,030E-5
350,200	2,941E-5
350,300	2,876E-5
350,400	2,866E-5
350,500	2,763E-5
350,600	2,695E-5
350,700	2,660E-5
350,800	2,592E-5
350,900	2,524E-5
351,000	2,511E-5
351,100	2,498E-5
351,200	2,477E-5
351,300	2,489E-5
351,400	2,524E-5
351,500	2,592E-5
351,600	2,660E-5
351,700	2,763E-5
351,800	2,900E-5
351,900	3,071E-5
352,000	3,195E-5
352,100	3,319E-5
352,200	3,422E-5
352,300	3,456E-5
352,400	3,456E-5
352,500	3,388E-5
352,600	3,285E-5
352,700	3,148E-5
352,800	3,045E-5
352,900	2,943E-5
353,000	2,874E-5
353,100	2,874E-5
353,200	2,909E-5
353,300	2,983E-5
353,400	3,026E-5
353,500	3,060E-5
353,600	3,129E-5
353,700	3,197E-5
353,800	3,197E-5
353,900	3,163E-5
354,000	3,129E-5
354,100	3,054E-5
354,200	3,045E-5
354,300	3,022E-5
354,400	2,964E-5
354,500	2,930E-5
354,600	2,930E-5
354,700	2,874E-5
354,800	2,819E-5
354,900	2,819E-5
355,000	2,784E-5
355,100	2,808E-5
355,200	2,797E-5
355,300	2,774E-5
355,400	2,750E-5
355,500	2,782E-5
355,600	2,791E-5
355,700	2,802E-5
355,800	2,802E-5
355,900	2,714E-5
356,000	2,660E-5
356,100	2,581E-5
356,200	2,536E-5
356,300	2,491E-5
356,400	2,470E-5
356,500	2,425E-5
356,600	2,391E-5
356,700	2,444E-5
356,800	2,498E-5
356,900	2,566E-5
357,000	2,601E-5
357,100	2,635E-5
357,200	2,669E-5
357,300	2,703E-5
357,400	2,737E-5
357,500	2,716E-5
357,600	2,695E-5
357,700	2,695E-5
357,800	2,695E-5
357,900	2,673E-5
358,000	2,630E-5
358,100	2,588E-5
358,200	2,566E-5
358,300	2,534E-5
358,400	2,502E-5
358,500	2,468E-5
358,600	2,434E-5
358,700	2,421E-5
358,800	2,410E-5
358,900	2,400E-5
359,000	2,387E-5
359,100	2,406E-5
359,200	2,425E-5
359,300	2,425E-5
359,400	2,391E-5
359,500	2,357E-5
359,600	2,342E-5
359,700	2,327E-5
359,800	2,275E-5
359,900	2,224E-5
360,000	2,190E-5
360,100	2,190E-5
360,200	2,224E-5
360,300	2,239E-5
360,400	2,254E-5
360,500	2,288E-5
360,600	2,340E-5
360,700	2,391E-5
360,800	2,425E-5
360,900	2,391E-5
361,000	2,340E-5
361,100	2,290E-5
361,200	2,271E-5
361,300	2,233E-5
361,400	2,213E-5
361,500	2,194E-5
361,600	2,156E-5
361,700	2,171E-5
361,800	2,203E-5
361,900	2,220E-5
362,000	2,175E-5
362,100	2,130E-5
362,200	2,081E-5
362,300	2,017E-5
362,400	1,957E-5
362,500	1,878E-5
362,600	1,814E-5
362,700	1,814E-5
362,800	1,829E-5
362,900	1,843E-5
363,000	1,861E-5
363,100	1,893E-5
363,200	1,923E-5
363,300	1,953E-5
363,400	1,985E-5
363,500	1,985E-5
363,600	2,002E-5
363,700	2,019E-5
363,800	2,051E-5
363,900	2,083E-5
364,000	2,113E-5
364,100	2,143E-5
364,200	2,175E-5
364,300	2,226E-5
364,400	2,258E-5
364,500	2,290E-5
364,600	2,275E-5
364,700	2,261E-5
364,800	2,265E-5
364,900	2,269E-5
365,000	2,237E-5
365,100	2,169E-5
365,200	2,119E-5
365,300	2,087E-5
365,400	2,121E-5
365,500	2,156E-5
365,600	2,190E-5
365,700	2,224E-5
365,800	2,310E-5
365,900	2,412E-5
366,000	2,515E-5
366,100	2,601E-5
366,200	2,581E-5
366,300	2,562E-5
366,400	2,562E-5
366,500	2,596E-5
366,600	2,562E-5
366,700	2,528E-5
366,800	2,494E-5
366,900	2,494E-5
367,000	2,547E-5
367,100	2,601E-5
367,200	2,635E-5
367,300	2,581E-5
367,400	2,543E-5
367,500	2,504E-5
367,600	2,466E-5
367,700	2,363E-5
367,800	2,261E-5
367,900	2,175E-5
368,000	2,089E-5
368,100	2,040E-5
368,200	2,040E-5
368,300	2,040E-5
368,400	2,040E-5
368,500	2,070E-5
368,600	2,100E-5
368,700	2,113E-5
368,800	2,126E-5
368,900	2,186E-5
369,000	2,205E-5
369,100	2,224E-5
369,200	2,243E-5
369,300	2,295E-5
369,400	2,325E-5
369,500	2,355E-5
369,600	2,385E-5
369,700	2,406E-5
369,800	2,438E-5
369,900	2,449E-5
370,000	2,481E-5
370,100	2,449E-5
370,200	2,438E-5
370,300	2,447E-5
370,400	2,436E-5
370,500	2,385E-5
370,600	2,333E-5
370,700	2,303E-5
370,800	2,271E-5
370,900	2,271E-5
371,000	2,252E-5
371,100	2,213E-5
371,200	2,213E-5
371,300	2,252E-5
371,400	2,290E-5
371,500	2,310E-5
371,600	2,290E-5
371,700	2,271E-5
371,800	2,271E-5
371,900	2,301E-5
372,000	2,312E-5
372,100	2,273E-5
372,200	2,235E-5
372,300	2,216E-5
372,400	2,216E-5
372,500	2,216E-5
372,600	2,216E-5
372,700	2,173E-5
372,800	2,130E-5
372,900	2,117E-5
373,000	2,121E-5
373,100	2,109E-5
373,200	2,079E-5
373,300	2,049E-5
373,400	2,019E-5
373,500	2,002E-5
373,600	2,002E-5
373,700	2,002E-5
373,800	1,938E-5
373,900	1,906E-5
374,000	1,891E-5
374,100	1,861E-5
374,200	1,814E-5
374,300	1,766E-5
374,400	1,690E-5
374,500	1,625E-5
374,600	1,640E-5
374,700	1,625E-5
374,800	1,610E-5
374,900	1,610E-5
375,000	1,657E-5
375,100	1,704E-5
375,200	1,764E-5
375,300	1,829E-5
375,400	1,861E-5
375,500	1,861E-5
375,600	1,876E-5
375,700	1,891E-5
375,800	1,861E-5
375,900	1,831E-5
376,000	1,771E-5
376,100	1,694E-5
376,200	1,587E-5
376,300	1,527E-5
376,400	1,452E-5
376,500	1,388E-5
376,600	1,339E-5
376,700	1,279E-5
376,800	1,292E-5
376,900	1,305E-5
377,000	1,364E-5
377,100	1,454E-5
377,200	1,561E-5
377,300	1,675E-5
377,400	1,771E-5
377,500	1,861E-5
377,600	1,908E-5
377,700	1,925E-5
377,800	1,925E-5
377,900	1,865E-5
378,000	1,788E-5
378,100	1,707E-5
378,200	1,655E-5
378,300	1,608E-5
378,400	1,548E-5
378,500	1,548E-5
378,600	1,548E-5
378,700	1,608E-5
378,800	1,668E-5
378,900	1,715E-5
379,000	1,749E-5
379,100	1,796E-5
379,200	1,873E-5
379,300	1,920E-5
379,400	1,950E-5
379,500	1,950E-5
379,600	1,920E-5
379,700	1,891E-5
379,800	1,843E-5
379,900	1,796E-5
380,000	1,719E-5
380,100	1,642E-5
380,200	1,583E-5
380,300	1,523E-5
380,400	1,523E-5
380,500	1,523E-5
380,600	1,570E-5
380,700	1,647E-5
380,800	1,737E-5
380,900	1,846E-5
381,000	1,955E-5
381,100	2,045E-5
381,200	2,104E-5
381,300	2,164E-5
381,400	2,194E-5
381,500	2,164E-5
381,600	2,134E-5
381,700	2,085E-5
381,800	2,036E-5
381,900	2,006E-5
382,000	1,976E-5
382,100	1,946E-5
382,200	1,965E-5
382,300	2,015E-5
