Qcold  Pump, Run #1
Time ( s )	Energy ( J )
127,950	159,956
128,050	159,956
128,150	159,956
128,250	159,956
128,350	159,956
128,450	159,956
128,550	159,956
128,650	159,956
128,750	159,956
128,850	159,956
128,950	159,956
129,050	159,956
129,150	159,956
129,250	159,956
129,350	159,956
129,450	159,956
129,550	159,956
129,650	159,956
129,750	159,956
129,850	159,956
129,950	159,956
130,050	159,956
130,150	159,956
130,250	159,956
130,350	159,956
130,450	159,956
130,550	159,956
130,650	159,956
130,750	159,956
130,850	159,956
130,950	159,956
131,050	159,956
131,150	159,956
131,250	159,956
131,350	159,956
131,450	159,956
131,550	159,956
131,650	159,956
131,750	159,956
131,850	159,956
131,950	159,956
132,050	159,956
132,150	159,956
132,250	159,956
132,350	159,956
132,450	159,956
132,550	159,956
132,650	159,956
132,750	159,956
132,850	159,956
132,950	159,956
133,050	159,956
133,150	159,956
133,250	159,956
133,350	159,956
133,450	159,956
133,550	159,956
133,650	159,956
133,750	159,956
133,850	159,956
133,950	159,956
134,050	159,956
134,150	159,956
134,250	159,956
134,350	159,956
134,450	159,956
134,550	159,956
134,650	159,956
134,750	159,956
134,850	159,956
134,950	159,956
135,050	159,956
135,150	159,956
135,250	159,956
135,350	159,956
135,450	159,956
135,550	159,956
135,650	159,956
135,750	159,956
135,850	159,956
135,950	159,956
136,050	159,956
136,150	159,956
136,250	159,956
136,350	159,956
136,450	159,956
136,550	159,956
136,650	159,956
136,750	159,956
136,850	159,956
136,950	159,956
137,050	159,956
137,150	159,956
137,250	159,956
137,350	159,956
137,450	159,956
137,550	159,956
137,650	159,956
137,750	159,956
137,850	159,956
137,950	159,956
138,050	159,956
138,150	159,956
138,250	159,956
138,350	159,956
138,450	159,956
138,550	159,956
138,650	159,956
138,750	159,956
138,850	159,956
138,950	159,956
139,050	159,956
139,150	159,956
139,250	159,956
139,350	159,956
139,450	159,956
139,550	159,956
139,650	159,956
139,750	159,956
139,850	159,956
139,950	159,956
140,050	159,956
140,150	159,956
140,250	159,956
140,350	159,956
140,450	159,956
140,550	159,956
140,650	159,956
140,750	159,956
140,850	159,956
140,950	159,956
141,050	159,956
141,150	159,956
141,250	159,956
141,350	159,956
141,450	159,956
141,550	159,956
141,650	159,956
141,750	159,956
141,850	159,956
141,950	159,956
142,050	159,956
142,150	159,956
142,250	159,956
142,350	159,956
142,450	159,956
142,550	159,956
142,650	159,956
142,750	159,956
142,850	159,956
142,950	159,956
143,050	159,956
143,150	159,956
143,250	159,956
143,350	159,956
143,450	159,956
143,550	159,956
143,650	159,956
143,750	159,956
143,850	159,956
143,950	159,956
144,050	159,956
144,150	159,956
144,250	159,956
144,350	159,956
144,450	159,956
144,550	159,956
144,650	159,956
144,750	159,956
144,850	159,956
144,950	159,956
145,050	159,956
145,150	159,956
145,250	159,956
145,350	159,956
145,450	159,956
145,550	159,956
145,650	159,956
145,750	159,956
145,850	159,956
145,950	159,956
146,050	159,956
146,150	159,956
146,250	159,956
146,350	159,956
146,450	159,956
146,550	159,956
146,650	159,956
146,750	159,956
146,850	159,956
146,950	159,956
147,050	159,956
147,150	159,956
147,250	159,956
147,350	159,956
147,450	159,956
147,550	159,956
147,650	159,956
147,750	159,956
147,850	159,956
147,950	159,956
148,050	159,956
148,150	159,956
148,250	159,956
148,350	159,956
148,450	159,956
148,550	159,956
148,650	159,956
148,750	159,956
148,850	159,956
148,950	159,956
149,050	159,956
149,150	159,956
149,250	159,956
149,350	159,956
149,450	159,956
149,550	159,956
149,650	159,956
149,750	159,956
149,850	159,956
149,950	159,956
150,050	159,956
150,150	159,956
150,250	159,956
150,350	159,956
150,450	159,956
150,550	159,956
150,650	159,956
150,750	159,956
150,850	159,956
150,950	159,956
151,050	159,956
151,150	159,956
151,250	159,956
151,350	159,956
151,450	159,956
151,550	159,956
151,650	159,956
151,750	159,956
151,850	159,956
151,950	159,956
152,050	159,956
152,150	159,956
152,250	159,956
152,350	159,956
152,450	159,956
152,550	159,956
152,650	159,956
152,750	159,956
152,850	159,956
152,950	159,956
153,050	159,956
153,150	159,956
153,250	159,956
153,350	159,956
153,450	159,956
153,550	159,956
153,650	159,956
153,750	159,956
153,850	159,956
153,950	159,956
154,050	159,956
154,150	159,956
154,250	159,956
154,350	159,956
154,450	159,956
154,550	159,956
154,650	159,956
154,750	159,956
154,850	159,956
154,950	159,956
155,050	159,956
155,150	159,956
155,250	159,956
155,350	159,956
155,450	159,956
155,550	159,956
155,650	159,956
155,750	159,956
155,850	159,956
155,950	159,956
156,050	159,956
156,150	159,956
156,250	159,956
156,350	159,956
156,450	159,956
156,550	159,956
156,650	159,956
156,750	159,956
156,850	159,956
156,950	159,956
157,050	159,956
157,150	159,956
157,250	159,956
157,350	159,956
157,450	159,956
157,550	159,956
157,650	159,956
157,750	159,956
157,850	159,956
157,950	159,956
158,050	159,956
158,150	159,956
158,250	159,956
158,350	159,956
158,450	159,956
158,550	159,956
158,650	159,956
158,750	159,956
158,850	159,956
158,950	159,956
159,050	159,956
159,150	159,956
159,250	159,956
159,350	159,956
159,450	159,956
159,550	159,956
159,650	159,956
159,750	159,956
159,850	159,956
159,950	159,956
160,050	159,956
160,150	159,956
160,250	159,956
160,350	159,956
160,450	159,956
160,550	159,956
160,650	159,956
160,750	159,956
160,850	159,956
160,950	159,956
161,050	159,956
161,150	159,956
161,250	159,956
161,350	159,956
161,450	159,956
161,550	159,956
161,650	159,956
161,750	159,956
161,850	159,956
161,950	159,956
162,050	159,956
162,150	159,956
162,250	159,956
162,350	159,956
162,450	159,956
162,550	159,956
162,650	159,956
162,750	159,956
162,850	159,956
162,950	159,956
163,050	159,956
163,150	159,956
163,250	159,956
163,350	159,956
163,450	159,956
163,550	159,956
163,650	159,956
163,750	159,956
163,850	159,956
163,950	159,956
164,050	159,956
164,150	159,956
164,250	159,956
164,350	159,956
164,450	159,956
164,550	159,956
164,650	159,956
164,750	159,956
164,850	159,956
164,950	159,956
165,050	159,956
165,150	159,956
165,250	159,956
165,350	159,956
165,450	159,956
165,550	159,956
165,650	159,956
165,750	159,956
165,850	159,956
165,950	159,956
166,050	159,956
166,150	159,956
166,250	159,956
166,350	159,956
166,450	159,956
166,550	159,956
166,650	159,956
166,750	159,956
166,850	159,956
